PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T1,15,Total,A0,0,0,1,4.0,5.0,4.0,4.0,4.0,Yes,5.0,421,1,269086,639.1591448931116,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T1,15,BugReport,A1,0,0,1,4.0,5.0,4.0,4.0,4.0,Yes,5.0,177,0.42042755344418054,109975,621.3276836158192,1
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T1,15,RelevantCodeClass,A2,0,0,1,4.0,5.0,4.0,4.0,4.0,Yes,5.0,157,0.37292161520190026,86560,551.3375796178344,7680
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T1,15,RelevantCodeMethod,A3,0,0,1,4.0,5.0,4.0,4.0,4.0,Yes,5.0,46,0.10926365795724466,30559,664.3260869565217,7680
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T1,15,RelevantTestClass,A4,0,0,1,4.0,5.0,4.0,4.0,4.0,Yes,5.0,87,0.20665083135391923,72551,833.919540229885,4465
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T1,15,RelevantTestMethod,A5,0,0,1,4.0,5.0,4.0,4.0,4.0,Yes,5.0,0,0.0,0,NA,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T1,15,Others,A6,0,0,1,4.0,5.0,4.0,4.0,4.0,Yes,5.0,0,0.0,0,NA,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T2,9,Total,A0,0,0,0,4.0,5.0,4.0,2.0,2.0,No,1.0,642,1,448530,698.6448598130842,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T2,9,BugReport,A1,0,0,0,4.0,5.0,4.0,2.0,2.0,No,1.0,188,0.29283489096573206,163384,869.063829787234,60650
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T2,9,RelevantCodeClass,A2,0,0,0,4.0,5.0,4.0,2.0,2.0,No,1.0,181,0.2819314641744548,122315,675.7734806629834,24024
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T2,9,RelevantCodeMethod,A3,0,0,0,4.0,5.0,4.0,2.0,2.0,No,1.0,173,0.26947040498442365,120212,694.8670520231213,24024
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T2,9,RelevantTestClass,A4,0,0,0,4.0,5.0,4.0,2.0,2.0,No,1.0,273,0.4252336448598131,162831,596.4505494505495,1
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T2,9,RelevantTestMethod,A5,0,0,0,4.0,5.0,4.0,2.0,2.0,No,1.0,11,0.017133956386292833,2996,272.3636363636364,15968
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T2,9,Others,A6,0,0,0,4.0,5.0,4.0,2.0,2.0,No,1.0,0,0.0,0,NA,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T3,8,Total,A0,0,0,1,5,5,5,5,5,Yes,5,376,1,257495,684.8271276595744,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T3,8,BugReport,A1,0,0,1,5,5,5,5,5,Yes,5,185,0.4920212765957447,125987,681.0108108108108,1
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T3,8,RelevantCodeClass,A2,0,0,1,5,5,5,5,5,Yes,5,157,0.4175531914893617,95395,607.6114649681529,23986
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T3,8,RelevantCodeMethod,A3,0,0,1,5,5,5,5,5,Yes,5,126,0.3351063829787234,82872,657.7142857142857,23986
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T3,8,RelevantTestClass,A4,0,0,1,5,5,5,5,5,Yes,5,29,0.07712765957446809,33948,1170.6206896551723,33318
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T3,8,RelevantTestMethod,A5,0,0,1,5,5,5,5,5,Yes,5,0,0.0,0,NA,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T3,8,Others,A6,0,0,1,5,5,5,5,5,Yes,5,5,0.013297872340425532,2165,433.0,189723
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T4,2,Total,A0,0,0,1,4.0,5.0,3.0,5.0,4.0,Yes,4.0,284,1,161795,569.7007042253521,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T4,2,BugReport,A1,0,0,1,4.0,5.0,3.0,5.0,4.0,Yes,4.0,145,0.5105633802816901,81351,561.0413793103448,1
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T4,2,RelevantCodeClass,A2,0,0,1,4.0,5.0,3.0,5.0,4.0,Yes,4.0,114,0.4014084507042254,64111,562.3771929824561,7208
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T4,2,RelevantCodeMethod,A3,0,0,1,4.0,5.0,3.0,5.0,4.0,Yes,4.0,105,0.36971830985915494,60723,578.3142857142857,7208
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T4,2,RelevantTestClass,A4,0,0,1,4.0,5.0,3.0,5.0,4.0,Yes,4.0,25,0.0880281690140845,16333,653.32,68722
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T4,2,RelevantTestMethod,A5,0,0,1,4.0,5.0,3.0,5.0,4.0,Yes,4.0,0,0.0,0,NA,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T4,2,Others,A6,0,0,1,4.0,5.0,3.0,5.0,4.0,Yes,4.0,0,0.0,0,NA,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T5,24,Total,A0,0,0,0,4.0,3.0,5.0,3.0,3.0,No,3.0,570,1,296707,520.5385964912281,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T5,24,BugReport,A1,0,0,0,4.0,3.0,5.0,3.0,3.0,No,3.0,258,0.45263157894736844,135602,525.5891472868217,5308
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T5,24,RelevantCodeClass,A2,0,0,0,4.0,3.0,5.0,3.0,3.0,No,3.0,277,0.48596491228070177,147490,532.4548736462094,1
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T5,24,RelevantCodeMethod,A3,0,0,0,4.0,3.0,5.0,3.0,3.0,No,3.0,185,0.32456140350877194,103863,561.4216216216216,36199
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T5,24,RelevantTestClass,A4,0,0,0,4.0,3.0,5.0,3.0,3.0,No,3.0,35,0.06140350877192982,13615,389.0,40237
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T5,24,RelevantTestMethod,A5,0,0,0,4.0,3.0,5.0,3.0,3.0,No,3.0,35,0.06140350877192982,13615,389.0,40237
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T5,24,Others,A6,0,0,0,4.0,3.0,5.0,3.0,3.0,No,3.0,0,0.0,0,NA,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T6,17,Total,A0,0,0,1,5.0,4.0,4.0,5.0,5.0,Yes,5.0,476,1,223451,469.4348739495798,NA
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T6,17,BugReport,A1,0,0,1,5.0,4.0,4.0,5.0,5.0,Yes,5.0,245,0.5147058823529411,107766,439.8612244897959,1
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T6,17,RelevantCodeClass,A2,0,0,1,5.0,4.0,4.0,5.0,5.0,Yes,5.0,174,0.36554621848739494,88793,510.3045977011494,11382
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T6,17,RelevantCodeMethod,A3,0,0,1,5.0,4.0,4.0,5.0,5.0,Yes,5.0,55,0.11554621848739496,26524,482.25454545454545,11382
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T6,17,RelevantTestClass,A4,0,0,1,5.0,4.0,4.0,5.0,5.0,Yes,5.0,57,0.11974789915966387,26892,471.7894736842105,76797
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T6,17,RelevantTestMethod,A5,0,0,1,5.0,4.0,4.0,5.0,5.0,Yes,5.0,28,0.058823529411764705,14243,508.67857142857144,76797
110,18-25,Female,"White, North African",French,Sophomore,7,5,8,8,No,No,3,T6,17,Others,A6,0,0,1,5.0,4.0,4.0,5.0,5.0,Yes,5.0,0,0.0,0,NA,NA
